id	mimNumber	preferredTitle	growthExists	growthHeightExists	growWeightExists	growthOtherExists	headAndNeckExists	headAndNeckHeadExists	headAndNeckFaceExists	headAndNeckEarsExists	headAndNeckEyesExists	headAndNeckNoseExists	headAndNeckMouthExists	headAndNeckTeethExists	headAndNeckNeckExists	respiratoryExists	respiratoryNasopharynxExists	respiratoryLarynxExists	respiratoryAirwaysExists	respiratoryLungExists	chestExists	chestExternalFeuturesExists	chestRibsSternumClaviclesAndScapulaeExists	chestBreastExists	chestDiaphragmExists	genitourinaryExists	genitourinaryExternalGenitaliaMaleExists	genitourinaryExternalGenitaliaFemaleExists	genitourinaryInternalGenitaliaMaleExists	genitourinaryInternalGenitaliaFemaleExists	genitourinaryKidneysExists	genitourinaryUretersExists	genitourinaryBladderExists	skeletalExists	skeletalSkullExists	skeletalSpineExists	skeletalPelvisExists	skeletalLimbsExists	skeletalHandsExists	skeletalFeetExists	skinNailsHairExists	skinNailsHairSkinExists	skinNailsHairSkinHistologyExists	skinNailsHairSkinElectronMicroscopyExists	skinNailsHairNailsExists	skinNailsHairHairExists	muscleSoftTissueExists	abdomenExists	abdomenExternalFeaturesExists	abdomenLiverExists	abdomenPancreasExists	abdomenBiliaryTractExists	abdomenGastrointestinalExists	abdomenSpleenExists	voiceExists	metabolicFeaturesExists	endocrineFeaturesExists	hematologyExists	immunologyExists	neoplasiaExists	prenatalManifestationsExists	prenatalManifestationsMovementExists	prenatalManifestationsAmnioticFluidExists	prenatalManifestationsPlacentaAndUmbilicalCordExists	prenatalManifestationsMaternalExists	prenatalManifestationsDeliveryExists	laboratoryAbnormalitiesExists	miscellaneousExists	molecularBasisExists	neurologicExists	neurologicCentralNervousSystemExists	neurologicPeripheralNervousSystemExists	neurologicBehavioralPsychiatricManifestationsExists	Sympton	Disease
28	600101	"DEAFNESS, AUTOSOMAL DOMINANT 2A; DFNA2A"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Deafness, postlingual ; Loss of high frequencies at onset ; Loss of mid- and low-frequencies later ; Tinnitus (variable)  ; No vestibular impairment Onset between ages 5 and 15 years ; Progressive disorder  ; Severe hearing loss by age 50 years Caused by mutation in the voltage-gated potassium channel, KQT-like subfamily, member 4 gene (KCNQ4, )"	Yes
29	600652	"DEAFNESS, AUTOSOMAL DOMINANT 4A; DFNA4A"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, progressive  Onset of hearing loss in second decade Caused by mutation in the myosin, heavy chain 14, nonmuscle gene (MYH14, )"	Yes
30	600791	"DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT; DFNB4"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural     ; Vestibular abnormalities (variable) ; Enlarged vestibular aqueduct  ; Cochlear malformation defect (Mondini dysplasia) (less common) Hearing loss is pre- or perilingual in onset ; Hearing loss ma be fluctuating or progressive ; Allelic to Pendred syndrome, deafness with goiter ()Caused by mutation in the solute carrier family 26, member 4 gene (SLC26A4, )"	Yes
31	600965	"DEAFNESS, AUTOSOMAL DOMINANT 6; DFNA6"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Progressive, low frequency sensorineural hearing loss Caused by mutation in the WFS1 gene ()"	Yes
32	600994	"DEAFNESS, AUTOSOMAL DOMINANT 5; DFNA5"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, progressive (high frequencies first affected, all frequencies later affected)  Variable age of onset, ranging from 11 to 50 years Caused by mutation in the DFNA5 gene ()"	Yes
33	601071	"DEAFNESS, AUTOSOMAL RECESSIVE 9; DFNB9"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Deafness, sensorineural (severe to profound) ; No auditory brainstem response (ABR)  ; Absence of acoustic middle ear muscle reflexes  ; U- or bowl-shaped audiogram ; Normal otoacoustic emissions (OAE), indicating intact outer ear hair cell function ; OAE responses may decrease with age or use of hearing aids Congenital onset or onset before 2 years (prelingual) ; Nonsyndromic disorder Caused by mutations in the otoferlin gene (OTOF, )Deafness, sensorineural    "	Yes
34	601317	"DEAFNESS, AUTOSOMAL DOMINANT 11; DFNA11"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Hearing loss, sensorineural, moderate, postlingual ; Audiogram is gently sloping or flat ; Audiogram may be ascending Variable age at onset, ranging from childhood to adult ; Gradual progression of hearing loss ; Allelic disorder to autosomal recessive hearing loss (DFNB2, ) and Usher syndrome type IB ()Caused by mutation in the myosin VIIA gene (MYO7A, )Vestibular dysfunction, mild ; Vertigo, mild "	Yes
35	601369	"DEAFNESS, AUTOSOMAL DOMINANT 9; DFNA9"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, postlingual ; Vestibular involvement (variable) ; Vertigo  ; Tinnitus  ; Downward sloping audiogram ; Superior semicircular canal dehiscence (SCCD) ; Temporal bone shows deposition of cochlin-positive eosinophilic extracellular ground substance in the channels of the cochlear and vestibular nerves ; Atrophy of cochlear and vestibular fibrocytes Onset in young adulthood ; Progressive disorder  Caused by mutation in the cochlin gene (COCH, )"	Yes
36	601386	"DEAFNESS, AUTOSOMAL RECESSIVE 12; DFNB12"	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, profound prelingual sensorineural No retinitis pigmentosa Allelic to Usher syndrome, type ID ()Caused by mutation in the cadherin 23 gene (CDH23, )"	Yes
37	601543	"DEAFNESS, AUTOSOMAL DOMINANT 12; DFNA12"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural     ; Affects mid- to high-frequencies ; U-shaped audiogram Onset may be prelingual or in childhood ; Hearing loss may be stable or progressive ; Allelic disorder to autosomal recessive deafness 21 (DFNB21, )Caused by mutation in the alpha-tectorin gene (TECTA, )"	Yes
38	601868	"DEAFNESS, AUTOSOMAL DOMINANT 13; DFNA13"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Congenital non-progressive, non-syndromic sensorineural hearing loss (greater mid frequency than low- or high-frequency loss) Allelic disorder to Stickler syndrome 3 (); Allelic disorder to OSMED () Allelic disorder to Weissenbacher-Zweymuller syndrome ()Caused by mutation in the collagen XI, alpha-2 polypeptide gene (COL11A2, )"	Yes
39	601869	"DEAFNESS, AUTOSOMAL RECESSIVE 15; DFNB15"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, moderate to severe, bilateral, nonprogressive Prelingual onset Caused by mutation in the GAIP C-terminus-interacting protein 3 (GIPC3, )"	Yes
40	602459	"DEAFNESS, AUTOSOMAL DOMINANT 15; DFNA15"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, postlingual sensorineural ; Downward sloping or flat audiogram Onset between the second and sixth decades ; Intrafamilial variability Caused by mutation in the class 4 POU domain transcription factor 3 gene (POU4F3, )"	Yes
41	603010	"DEAFNESS, AUTOSOMAL RECESSIVE 17; DFNB17"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural, profound (prelingual onset)Prelingual onset ; Two families from the Tamil Nedu region of eastern India have been described (last curated November 2015)"	Yes
42	603622	"DEAFNESS, AUTOSOMAL DOMINANT 17; DFNA17"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, high-frequency (onset in childhood-adolescence)  ; Deafness, moderate-severe (onset in third decade) ; Cochleosaccular dysplasia ; Organ of Corti degeneration Onset of hearing loss in late childhood or adolescence ; Allelic to Fechtner syndrome (), May-Hegglin anomaly (), Sebastian syndrome (), and Epstein syndrome ()Caused by mutation in the myosin, heavy chain 9, nonmuscle gene (MYH9, )"	Yes
43	603629	"DEAFNESS, AUTOSOMAL RECESSIVE 21; DFNB21"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, severe-to-profound (70-110 dB on all frequencies, most pronounced in mid-frequencies)Prelingual onset Caused by mutation in the alpha tectorin gene (TECTA, )"	Yes
44	603678	"DEAFNESS, AUTOSOMAL RECESSIVE 14; DFNB14"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural, profound bilateralPrelingual onset ; One Lebanese family has been reported"	Yes
45	603720	"DEAFNESS, AUTOSOMAL RECESSIVE 16; DFNB16"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, mild to moderate ; High frequency sloping audiometric profileOnset in childhood (range birth to 10 years)Caused by mutation in the stereocilin gene (STRC, )"	Yes
46	603964	"DEAFNESS, AUTOSOMAL DOMINANT 16; DFNA16"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural, fluctuating (predominantly affecting high frequencies); Tinnitus (in some patients)  ; Vertigo, unrelated to hearing loss (in some patients)Age of onset between 6 to 10 years of age; All hearing impaired females who had been pregnant reported acute hearing loss and tinnitus immediately after parturition; Treatment with oral steroids can restore hearing during episodes of hearing loss and tinnitus; One family has been described (last curated August 2015)"	Yes
47	604060	"DEAFNESS, AUTOSOMAL RECESSIVE 20; DFNB20"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural (moderate to profound) Hearing loss was diagnosed between 3 months to 1 year of age; Based on one Pakistani family (last curated August 2015)"	Yes
48	604717	"DEAFNESS, AUTOSOMAL DOMINANT 20; DFNA20"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, bilateral, progressive  ; Hearing loss begins with loss of high frequencies ; Audiogram shows sloping configuration ; Deafness, profound, by 6th decade Onset in first or second decades ; Variable rate of progression Caused by mutation in the gamma-1 actin gene (ACTG1, )"	Yes
49	605192	"DEAFNESS, AUTOSOMAL DOMINANT 23; DFNA23"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, bilateral, moderate to profound (normal to mild at low frequencies, normal to profound in middle frequencies, and moderate to profound at high frequencies); Preauricular pits (in some patients) Solitary left hypodysplastic kidney (in 1 Swiss German patient)Vesicoureteral reflux (in 1 Swiss German patient) Based on report of 1 Swiss German kindred and 1 Tunisian kindred (last curated August 2015)Caused by mutation in the homolog of the Drosophila sine oculis homeo box 1 gene (SIX1, )"	Yes
50	605594	"DEAFNESS, AUTOSOMAL DOMINANT 39, WITH DENTINOGENESIS IMPERFECTA 1"	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Progressive high-frequency hearing loss (onset 20-30 years)  ; Tinnitus  Dentinogenesis imperfecta    Allelic with dentinogenesis imperfecta 1 () and dentin dysplasia, type II ()Caused by mutation in the dentin sialophosphoprotein gene (DSPP, )"	Yes
51	605818	"DEAFNESS, AUTOSOMAL RECESSIVE 27; DFNB27"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural     One large consanguineous Baluchi family from the United Arab Emirates has been reported with limited clinical information (last curated August 2015)"	Yes
52	606012	"DEAFNESS, AUTOSOMAL DOMINANT 18; DFNA18"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, progressive (progressing from mild to severe or profound)Onset in first decade of life affecting first higher frequencies, then middle to lower frequencies with age; Based on one 4-generation German family (last curated August 2015)"	Yes
53	606282	"DEAFNESS, AUTOSOMAL DOMINANT 24; DFNA24"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, mild to profound (mainly between frequencies 0.5kHz and 4kHz)Hearing loss is nonprogressive; Based on 1 large Swiss German kindred (last curated August 2015)"	Yes
54	606346	"DEAFNESS, AUTOSOMAL DOMINANT 22; DFNA22"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, progressive (moderate to profound) Onset during childhood (8-10 years of age) progressing to profound deafness by ~50 years of ageCaused by mutation in the myosin VI gene (MYO6, )"	Yes
55	606451	"DEAFNESS, AUTOSOMAL DOMINANT 30; DFNA30"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural bilateral symmetric, progressive (high frequency loss followed by middle frequency loss)Based on one 4-generation Italian family (last curated August 2015); Age of onset from 10 to 40 years"	Yes
56	606705	"DEAFNESS, AUTOSOMAL DOMINANT 36; DFNA36"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural (high frequency loss followed by low frequency loss leading to profound loss of all frequencies)  ; Tinnitus  Onset between 5 to 28 years of age Caused by mutation in the transmembrane channel-like protein 1 gene (TMC1, )"	Yes
57	607017	"DEAFNESS, AUTOSOMAL DOMINANT 21; DFNA21"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural     Age of onset 25-45 years of age (one patient presented with hearing loss at age 4); Based on a report of one Dutch family (last curated August 2015)"	Yes
58	607039	"DEAFNESS, AUTOSOMAL RECESSIVE 22; DFNB22"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Deafness, sensorineural, severe to profound affecting all frequencies Prelingual onset Caused by mutation in the otoancorin gene (OTOA, )"	Yes
59	607084	"DEAFNESS, AUTOSOMAL RECESSIVE 31; DFNB31"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural (bilateral, profound, and prelingual) Based on reports of a consanguineous Jordanian family and a Tunisian family (last curated August 2015)Caused by mutation in the whirlin gene (WHRN, )"	Yes
60	607101	"DEAFNESS, AUTOSOMAL RECESSIVE 30; DFNB30"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, progressive (moderate to severe) Onset in the second decade and by age 50 is severe in high and middle frequencies and moderate at low frequencies; Based on a family from an endogamous Jewish community of Mosul, Iraq (last curated August 2015)Caused by mutation in the myosin IIIA gene (MYO3A, )"	Yes
61	607239	"DEAFNESS, AUTOSOMAL RECESSIVE 33; DFNB33"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, bilateral (severe)Onset in early childhood ; Based on one Jordanian family (last curated August 2015)"	Yes
62	607453	"DEAFNESS, AUTOSOMAL DOMINANT 44; DFNA44"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, postlingual progressive (mainly affecting 125Hz to 2,000 Hz)One Spanish family has been reported (last curated August 2015)Caused by mutation in the coiled-coil domain-containing protein 50 (CCDC50, )"	Yes
63	607683	"DEAFNESS, AUTOSOMAL DOMINANT 52; DFNA52"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural progressive postlingual, high-frequency progressing to all frequencies ; Normal vestibular function Hearing loss progresses to profound deafness ; Age of onset between 20 to 30 years ; One Chinese family with 14 affected individuals has been described (last curated February 2014) "	Yes
64	607821	"DEAFNESS, AUTOSOMAL RECESSIVE 37; DFNB37"	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, sensorineural, bilateral (severe to profound) ; Vestibular dysfunction (in 2 patients) Retinitis pigmentosa (in 1 patient) ; Congenital stationary night blindness (in 1 patient) Based on one report of 3 consanguineous Pakistani families (last curated August 2015); Eye and vestibular findings were found in some members of one familyCaused by mutation in the myosin VI gene (MYO6, )"	Yes
65	607841	"DEAFNESS, AUTOSOMAL DOMINANT 48; DFNA48"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, postlingual, slowly progressive, bilateral and symmetric (moderate to severe)Onset from first to third decades of life; Variable penetrance ; One report of a large Italian family from Sardinia (last curated December 2015)"	Yes
66	608224	"DEAFNESS, AUTOSOMAL DOMINANT 41; DFNA41"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hearing loss, progressive sensorineural (most severe at high frequencies, but ultimately affecting all frequencies)  ; Tinnitus  Onset in second decade, but sometimes earlier ; Hearing loss is usually severe by age 20 years ; Noise exposure causes more severe hearing loss at high frequencies (2,000 to 8,000 Hz) Caused by mutation in the purinergic receptor P2X, ligand-gated ion channel, 2 gene (P2RX2, )"	Yes
67	608265	"DEAFNESS, AUTOSOMAL RECESSIVE 39; DFNB39"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Deafness, sensorineural, prelingual, profound ; Nonprogressive deafness Caused by mutation in the hepatic growth factor gene (HGF, )"	Yes
68	608372	"DEAFNESS, AUTOSOMAL DOMINANT 49; DFNA49"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Nonsyndromic sensorineural hearing loss ; Progressive hearing loss  ; Initially, hearing loss is moderate for low (120-250 Hz) and mid (500-2000 Hz) frequencies ; By fourth decade, there is severe hearing loss for mid frequencies and moderate hearing loss for high frequencies (4000-8000 Hz) (U-shaped audiometric profile) ; Approximately 0.7dB per year hearing loss at all frequencies Onset in first decade "	Yes
69	608394	"DEAFNESS, AUTOSOMAL DOMINANT 43; DFNA43"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Hearing loss, sensorineural, bilateral symmetrical, progressive (severe later in life); Tinnitus (variable manifestation) Onset during the second/third decade of life with high frequency loss slowly progressing and extending to all frequencies by the fifth/sixth decade of life; One 3-generation Italian family has been described (last curated August 2015)"	Yes
70	608565	"DEAFNESS, AUTOSOMAL RECESSIVE 35; DFNB35"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Hearing loss, bilateral sensorineural, severe-to-profound; No abnormalities of vestibular function; Transient otoacoustic emission spectra absent indicating a deficiency of outer hair cell functionCaused by mutation in the estrogen-related receptor, beta gene (ESRRB, )"	Yes
71	608641	"DEAFNESS, AUTOSOMAL DOMINANT 28; DFNA28"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Deafness, sensorineural    ; Mild to moderate hearing loss across most frequencies ; Severe loss in the higher frequencies by the fifth decade Variable age at onset (earliest reported 7 years) ; Progressive deafness Caused by mutation in the GRHL2 gene ()"	Yes
